,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Item_Outlet_Sales
11408,FDG45,8.1,Low Fat,0.06595278,Fruits and Vegetables,212.9902,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3845.930347
11409,FDH28,15.85,Regular,0.109939432,Frozen Foods,39.2506,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,858.3665937
11410,NCE18,10,Non-Edible,0.06595278,Household,248.675,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3845.930347
11411,FDH38,6.425,Low Fat,0.010459399,Canned,117.6808,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1716.213779
11412,FDR56,15.5,Regular,0.100681984,Fruits and Vegetables,198.3768,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2785.659303
11413,FDH17,15.9666819,Regular,0.016572696,Frozen Foods,96.2726,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,2846.400823
11414,FDD39,16.7,Low Fat,0.070263971,Dairy,218.385,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3845.930347
11415,FDB41,19,Regular,0.097464425,Frozen Foods,47.7718,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,858.3665937
11416,NCR53,12.15,Non-Edible,0.14504086,Health and Hygiene,224.4404,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,3845.930347
11417,FDX46,12.3,Regular,0.05844549,Snack Foods,57.8562,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,858.3665937
11418,FDV28,16.1,Regular,0.06595278,Frozen Foods,35.6558,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,858.3665937
11419,FDA08,11.85,Regular,0.050289178,Fruits and Vegetables,165.4526,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1400.923903,High_Sales_Item_Type,2785.659303
11420,FDH45,15.1,Regular,0.106264528,Fruits and Vegetables,42.3796,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,858.3665937
11421,NCS38,8.6,Non-Edible,0.150961966,Household,114.1176,OUT010,15,Medium,Tier 3,Grocery Store,Non-Consumable,1327.838316,High_Sales_Item_Type,207.1305035
11422,FDD40,20.25,Regular,0.024761046,Dairy,193.5162,OUT010,15,Medium,Tier 3,Grocery Store,Food,1340.311665,High_Sales_Item_Type,471.3068467
11423,DRM59,5.88,Low Fat,0.003591414,Hard Drinks,153.3998,OUT035,9,Small,Tier 2,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,2785.659303
11424,NCJ43,6.635,Non-Edible,0.06595278,Household,175.2396,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
11425,NCN29,15.2,Non-Edible,0.06595278,Health and Hygiene,50.1034,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,858.3665937
11426,NCC19,6.57,Non-Edible,0.097077051,Household,191.682,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
11427,FDR56,15.5,Regular,0.100746785,Fruits and Vegetables,196.7768,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2785.659303
11428,FDZ43,11,Regular,0.057147256,Fruits and Vegetables,242.2512,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3845.930347
11429,FDJ32,10.695,Low Fat,0.096732533,Fruits and Vegetables,62.4536,OUT010,15,Medium,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,207.1305035
11430,DRH03,17.25,Low Fat,0.035262656,Dairy,92.412,OUT017,6,Small,Tier 2,Supermarket Type1,Drinks,1340.311665,High_Sales_Item_Type,1716.213779
11431,NCZ54,14.65,Non-Edible,0.083343628,Household,163.6552,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
11432,FDE26,9.3,Low Fat,0.089509222,Canned,145.7786,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2785.659303
11433,FDS03,7.825,Low Fat,0.079790099,Meat,63.7826,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,858.3665937
11434,DRZ24,8.151798319,Low Fat,0.143199389,Soft Drinks,120.144,OUT019,28,Small,Tier 1,Grocery Store,Drinks,1229.886669,Low_Sales_Item_Type,207.1305035
11435,FDO48,15.9666819,Regular,0.026710788,Baking Goods,220.4456,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1165.308787,Low_Sales_Item_Type,5669.163351
11436,FDW39,6.69,Regular,0.036967784,Meat,175.037,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2785.659303
11437,NCK05,20.1,Non-Edible,0.06595278,Health and Hygiene,62.6536,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,858.3665937
11438,NCK30,14.85,Non-Edible,0.061323488,Household,254.4698,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3845.930347
11439,FDT27,11.395,Regular,0.06987064,Meat,234.9616,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1246.692408,Low_Sales_Item_Type,3845.930347
11440,FDS08,6.12748296,Low Fat,0.099731744,Fruits and Vegetables,177.937,OUT019,28,Small,Tier 1,Grocery Store,Food,1400.923903,High_Sales_Item_Type,471.3068467
11441,NCJ19,18.6,Non-Edible,0.118363749,Others,56.1588,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,858.3665937
11442,FDC58,10.195,Low Fat,0.06595278,Snack Foods,43.0428,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,858.3665937
11443,DRE37,13.5,Low Fat,0.094141186,Soft Drinks,188.1872,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2785.659303
11444,FDW02,4.805,Regular,0.037692295,Dairy,127.0704,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1716.213779
11445,FDJ02,17.2,Regular,0.042124032,Canned,148.7418,OUT010,15,Medium,Tier 3,Grocery Store,Food,1332.243074,High_Sales_Item_Type,471.3068467
11446,FDX09,9,Low Fat,0.065381597,Snack Foods,177.137,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
11447,FDT31,19.75,Low Fat,0.020835893,Fruits and Vegetables,187.9872,OUT010,15,Medium,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,471.3068467
11448,FDI24,10.3,Low Fat,0.07886623,Baking Goods,177.937,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2785.659303
11449,FDY09,15.6,Low Fat,0.06595278,Snack Foods,176.0054,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
11450,FDV28,16.1,Regular,0.160052329,Frozen Foods,35.3558,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,858.3665937
11451,DRM47,9.3,Low Fat,0.043853769,Hard Drinks,191.9846,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,2785.659303
11452,FDT52,10.03119577,Regular,0.083043068,Frozen Foods,246.5144,OUT019,28,Small,Tier 1,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,471.3068467
11453,FDI48,11.85,Regular,0.055945372,Baking Goods,53.2666,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1165.308787,Low_Sales_Item_Type,858.3665937
11454,FDY55,16.75,Low Fat,0.081780186,Fruits and Vegetables,256.6988,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3845.930347
11455,FDU48,18.85,Low Fat,0.055312384,Baking Goods,131.4284,OUT013,26,High,Tier 3,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1716.213779
11456,FDN25,7.895,Regular,0.061299601,Breakfast,55.4588,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1248.919095,Low_Sales_Item_Type,858.3665937
11457,FDP20,19.85,Low Fat,0.04574024,Fruits and Vegetables,127.102,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
11458,FDJ15,11.35,Regular,0.023303069,Dairy,185.4608,OUT013,26,High,Tier 3,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,2785.659303
11459,FDD04,16,Low Fat,0.090337797,Dairy,140.3154,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1340.311665,High_Sales_Item_Type,1716.213779
11460,FDY58,11.65,Low Fat,0.039999537,Snack Foods,229.8694,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3845.930347
11461,FDR37,16.5,Regular,0.066519424,Breakfast,183.2292,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1248.919095,Low_Sales_Item_Type,2785.659303
11462,FDF44,7.17,Regular,0.059678319,Fruits and Vegetables,129.5968,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
11463,FDD32,17.7,Regular,0.041015006,Fruits and Vegetables,82.6276,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
11464,FDR57,5.675,Regular,0.023629875,Snack Foods,156.2288,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
11465,DRG39,13.93290191,Low Fat,0.041976732,Dairy,54.4982,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1340.311665,High_Sales_Item_Type,858.3665937
11466,FDX15,17.2,Low Fat,0.157182948,Meat,158.9578,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2785.659303
11467,DRN37,9.6,Low Fat,0.096492692,Soft Drinks,165.8158,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2785.659303
11468,FDW40,13.93290191,Regular,0.06595278,Frozen Foods,141.5812,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,2846.400823
11469,FDB32,20.6,Low Fat,0.023489402,Fruits and Vegetables,93.7778,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
11470,FDM40,10.195,Low Fat,0.160588464,Frozen Foods,143.4154,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,1716.213779
11471,FDE39,8.151798319,Low Fat,0.035959521,Dairy,120.8782,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1340.311665,High_Sales_Item_Type,2846.400823
11472,DRH49,19.7,Low Fat,0.024795057,Soft Drinks,82.2592,OUT017,6,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1716.213779
11473,FDT46,11.35,Low Fat,0.030855031,Snack Foods,49.7008,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,858.3665937
11474,NCF06,6.235,Non-Edible,0.020194535,Household,257.6962,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3845.930347
11475,FDP07,18.2,Low Fat,0.090410295,Fruits and Vegetables,196.211,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2785.659303
11476,FDC04,15.6,Low Fat,0.04494821,Dairy,240.3854,OUT013,26,High,Tier 3,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3845.930347
11477,FDZ32,7.785,Regular,0.038348445,Fruits and Vegetables,103.4964,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
11478,FDD50,18.85,Low Fat,0.141929473,Canned,169.9132,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2785.659303
11479,FDU56,16.85,Low Fat,0.04466528,Fruits and Vegetables,184.9266,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2785.659303
11480,FDV34,10.695,Regular,0.011490085,Snack Foods,72.0038,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,858.3665937
11481,NCY41,16.75,Non-Edible,0.075672596,Health and Hygiene,36.8532,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,858.3665937
11482,NCK18,9.6,Non-Edible,0.006698103,Household,165.8184,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
11483,DRH25,18.7,Low Fat,0.014615718,Soft Drinks,52.4324,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,858.3665937
11484,FDT57,15.2,Low Fat,0.019034783,Snack Foods,238.4248,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3845.930347
11485,FDV56,16.1,Regular,0.013651105,Fruits and Vegetables,106.7596,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1400.923903,High_Sales_Item_Type,1716.213779
11486,FDV12,16.7,Regular,0.060998134,Baking Goods,97.2384,OUT045,11,Medium,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1716.213779
11487,FDN52,9.395,Regular,0.132314096,Frozen Foods,88.5198,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1716.213779
11488,FDX38,10.5,Regular,0.048197901,Dairy,48.3376,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,858.3665937
11489,FDE47,14.15,Low Fat,0.038063173,Starchy Foods,122.5046,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1306.324351,High_Sales_Item_Type,1716.213779
11490,NCO07,9.06,Non-Edible,0.009768132,Others,211.456,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,3845.930347
11491,FDV09,12.07038502,Low Fat,0.02046897,Snack Foods,150.2734,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,4117.317713
11492,FDZ23,18.05858931,Regular,0.118188689,Baking Goods,185.224,OUT019,28,Small,Tier 1,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,471.3068467
11493,DRH51,17.6,Low Fat,0.097612596,Dairy,88.1856,OUT018,4,Medium,Tier 3,Supermarket Type2,Drinks,1340.311665,High_Sales_Item_Type,1716.213779
11494,NCY54,8.43,Non-Edible,0.178055216,Household,172.0422,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
11495,DRG49,7.81,Low Fat,0.067399162,Soft Drinks,246.2486,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,3845.930347
11496,NCC19,6.57,Non-Edible,0.097031198,Household,192.882,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
11497,NCV53,8.27,Non-Edible,0.018851756,Health and Hygiene,241.288,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,3845.930347
11498,FDZ47,20.08910944,Regular,0.06595278,Baking Goods,101.0042,OUT019,28,Small,Tier 1,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,207.1305035
11499,NCO26,7.235,Non-Edible,0.077168705,Household,114.3492,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
11500,NCP02,7.105,Non-Edible,0.044899636,Household,61.0562,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,858.3665937
11501,NCW30,5.21,Non-Edible,0.011054747,Household,259.5962,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,3845.930347
11502,NCN55,14.6,Non-Edible,0.059490504,Others,241.4538,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,3845.930347
11503,FDB20,7.72,Low Fat,0.08700498,Fruits and Vegetables,75.8986,OUT010,15,Small,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,207.1305035
11504,DRL11,10.5,Low Fat,0.047978201,Hard Drinks,156.8946,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,2785.659303
11505,DRD60,15.7,Low Fat,0.037307618,Soft Drinks,181.7634,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2785.659303
11506,FDW14,8.3,Regular,0.06595278,Dairy,87.8198,OUT010,15,Small,Tier 3,Grocery Store,Food,1340.311665,High_Sales_Item_Type,207.1305035
11507,FDL27,6.17,Low Fat,0.017794028,Meat,65.9826,OUT010,15,Medium,Tier 3,Grocery Store,Food,1246.692408,Low_Sales_Item_Type,207.1305035
11508,FDU09,7.71,Regular,0.066868428,Snack Foods,55.4956,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,858.3665937
11509,DRH36,15.9666819,Low Fat,0.033218416,Soft Drinks,74.7696,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1229.886669,Low_Sales_Item_Type,858.3665937
11510,FDP34,12.07038502,Low Fat,0.136563316,Snack Foods,156.363,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,4117.317713
11511,FDE04,19.75,Regular,0.018125015,Frozen Foods,178.266,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2785.659303
11512,FDZ57,10.03119577,Regular,0.037581431,Snack Foods,130.1994,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,2846.400823
11513,FDF02,16.2,Low Fat,0.173192865,Canned,104.399,OUT010,15,Medium,Tier 3,Grocery Store,Food,1332.243074,High_Sales_Item_Type,207.1305035
11514,FDG28,9.285,Regular,0.049380234,Frozen Foods,245.4144,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,3845.930347
11515,NCI31,20,Non-Edible,0.06595278,Others,35.119,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1162.562891,Low_Sales_Item_Type,858.3665937
11516,FDT43,16.35,Low Fat,0.020530851,Fruits and Vegetables,51.3324,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,858.3665937
11517,FDU20,19.35,Regular,0.021457551,Fruits and Vegetables,121.3098,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
11518,FDD53,16.2,Low Fat,0.06595278,Frozen Foods,42.9454,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,858.3665937
11519,FDW15,15.35,Regular,0.055225368,Meat,149.1734,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2785.659303
11520,NCT53,5.4,Non-Edible,0.048213839,Health and Hygiene,162.8526,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,2785.659303
11521,NCG55,15.9666819,Non-Edible,0.038956596,Household,114.6176,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1327.838316,High_Sales_Item_Type,2846.400823
11522,FDD48,10.395,Low Fat,0.030152986,Baking Goods,114.5176,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1716.213779
11523,FDG47,12.8,Low Fat,0.069727079,Starchy Foods,263.6252,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,3845.930347
11524,FDI21,5.59,Regular,0.056922987,Snack Foods,63.4168,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,858.3665937
11525,FDT27,11.395,Regular,0.069980785,Meat,234.4616,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,3845.930347
11526,DRO35,13.85,Low Fat,0.034541588,Hard Drinks,116.8492,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,1716.213779
11527,FDD33,12.85,Low Fat,0.06595278,Fruits and Vegetables,233.3642,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3845.930347
11528,FDC04,15.6,Low Fat,0.04497714,Dairy,243.0854,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3845.930347
11529,FDY34,10.5,Regular,0.010972719,Snack Foods,164.0842,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2785.659303
11530,DRJ49,6.865,Low Fat,0.014015003,Soft Drinks,128.0652,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1716.213779
11531,FDE05,10.895,Regular,0.032504504,Frozen Foods,143.8102,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2785.659303
11532,FDU31,10.5,Regular,0.025132415,Fruits and Vegetables,218.8508,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3845.930347
11533,NCN19,13.93290191,Non-Edible,0.012040955,Others,188.253,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1162.562891,Low_Sales_Item_Type,5669.163351
11534,FDK56,10.03119577,Low Fat,0.129368491,Fruits and Vegetables,185.3898,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,5669.163351
11535,FDK58,11.35,Regular,0.045236996,Snack Foods,103.1016,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1716.213779
11536,NCJ42,19.75,Non-Edible,0.014298622,Household,102.5332,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
11537,FDZ34,6.12748296,Low Fat,0.075511074,Starchy Foods,192.282,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1306.324351,High_Sales_Item_Type,5669.163351
11538,FDA52,16.2,Regular,0.06595278,Frozen Foods,175.637,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,2785.659303
11539,NCR29,7.565,Non-Edible,0.054595405,Health and Hygiene,55.693,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,858.3665937
11540,FDT48,4.92,Low Fat,0.06595278,Baking Goods,200.3084,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2785.659303
11541,DRJ51,13.93290191,Low Fat,0.154065962,Dairy,229.3668,OUT019,28,Small,Tier 1,Grocery Store,Drinks,1340.311665,High_Sales_Item_Type,471.3068467
11542,NCS54,13.6,Non-Edible,0.009993163,Household,177.637,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
11543,FDV01,19.2,Regular,0.084934509,Canned,154.9314,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2785.659303
11544,DRG51,12.07038502,Low Fat,0.01148374,Dairy,163.4526,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1340.311665,High_Sales_Item_Type,4117.317713
11545,NCG42,19.2,Non-Edible,0.041193522,Household,131.731,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1716.213779
11546,FDA51,8.05,Regular,0.16493563,Dairy,115.5518,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1716.213779
11547,FDV19,14.85,Regular,0.059013051,Fruits and Vegetables,159.7578,OUT010,15,Medium,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,471.3068467
11548,NCT18,14.6,Non-Edible,0.059525627,Household,182.1976,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2785.659303
11549,NCS41,12.85,Non-Edible,0.053552399,Health and Hygiene,184.6608,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,2785.659303
11550,FDO03,10.395,Regular,0.036882977,Meat,228.1352,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,3845.930347
11551,FDL12,15.85,Regular,0.203588239,Baking Goods,61.622,OUT010,15,Medium,Tier 3,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,207.1305035
11552,FDY37,17,Regular,0.044470849,Canned,143.647,OUT010,15,Medium,Tier 3,Grocery Store,Food,1332.243074,High_Sales_Item_Type,471.3068467
11553,FDI58,7.64,Regular,0.070814401,Snack Foods,92.412,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1716.213779
11554,FDT28,13.3,Low Fat,0.063825112,Frozen Foods,149.2708,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,2785.659303
11555,NCC42,15,Non-Edible,0.075167462,Health and Hygiene,138.5838,OUT010,15,Small,Tier 3,Grocery Store,Non-Consumable,1218.181979,Low_Sales_Item_Type,207.1305035
11556,FDO01,21.1,Regular,0.020835848,Breakfast,129.7994,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1248.919095,Low_Sales_Item_Type,1716.213779
11557,FDJ02,17.2,Regular,0.025145838,Canned,146.6418,OUT013,26,High,Tier 3,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2785.659303
11558,FDQ04,6.4,Low Fat,0.085098856,Frozen Foods,42.0796,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,858.3665937
11559,DRL47,19.7,Low Fat,0.038704546,Hard Drinks,125.7362,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,1716.213779
11560,FDZ32,7.785,Regular,0.03812554,Fruits and Vegetables,106.7964,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1716.213779
11561,FDC35,7.435,Low Fat,0.122814466,Starchy Foods,207.5638,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,3845.930347
11562,FDX14,13.1,Low Fat,0.075092011,Dairy,73.2354,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,858.3665937
